标题,开发商,房子信息,发布信息,售价/万,单价
中区楼层视野好，全南户型采光足，车位充足停车便,城市方园 -中原,2室1厅 | 69.74平米 | 南 | 精装 | 中楼层(共34层) | 2011年建 | 板楼,38人关注 / 1个月以前发布,388,"55,636元/平"
精装南北两房+拎包入住+交通便利+配套好+税费少,欣佳宝邸(南区) -闵浦,2室2厅 | 77.99平米 | 南 北 | 精装 | 低楼层(共14层) | 2011年建 | 板楼,23人关注 / 1个月以前发布,299,"38,339元/平"
精装修，看房方便，业主诚心出售,新凯城紫荆苑 -泗泾,1室1厅 | 53.64平米 | 东南 南 | 精装 | 低楼层(共18层) | 2014年建 | 板楼,25人关注 / 2个月以前发布,202,"37,659元/平"
宝林一村 总价低 南北通风 视野宽阔 诚意出售,宝林一村 -淞宝,2室1厅 | 42.24平米 | 南 北 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,0人关注 / 1个月以前发布,246,"58,239元/平"
精装修，全明通透河景房，一梯两户，业主诚意度高,轻工六里小区 -世博,1室1厅 | 47.3平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,2人关注 / 3个月以前发布,331,"69,979元/平"
此房一梯两户 两房朝南，客厅朝北，全明户型、,莘南花苑二村 -莘庄南广场,2室1厅 | 67.91平米 | 南 北 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,16人关注 / 2个月以前发布,440,"64,792元/平"
延吉四村新上低层南北两房，房子前面视野开阔，近地铁,延吉四村 -黄兴公园,2室1厅 | 50.22平米 | 南 | 精装 | 低楼层(共6层) | 1985年建 | 板楼,6人关注 / 2个月以前发布,355,"70,689元/平"
高桥6号线保税区，富特五村两房,富特五村 -外高桥,2室1厅 | 56.55平米 | 南 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,5人关注 / 2个月以前发布,258,"45,624元/平"
【电梯两房】万达商圈  婚房装修 满五税少 业主诚售,共康五村 -共康,2室1厅 | 67.84平米 | 南 北 | 精装 | 低楼层(共6层) | 1993年建 | 板楼,2人关注 / 1个月以前发布,390,"57,489元/平"
苏州河景观，高区全明户型，人车分流品质小区,苏堤春晓名苑 -长寿路,1室1厅 | 70.34平米 | 西 | 精装 | 29层 | 2005年建 | 板楼,2人关注 / 1个月以前发布,827,"117,572元/平"
两房精装修拎包可住+满五税费少视野佳,蓝天新村 -松江老城,1室1厅 | 45.5平米 | 南 西 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,6人关注 / 30天以前发布,140,"30,770元/平"
满五-V一 免-税 高区景观房 厅层高3.3米 看房方便,馨良苑 -高境,2室1厅 | 82.44平米 | 南 | 简装 | 高楼层(共14层) | 2009年建 | 板楼,9人关注 / 1个月以前发布,545,"66,109元/平"
银都新村、精装修一房、采光良好、视野开阔,银都新村(1至7区) -莘庄南广场,1室1厅 | 42.68平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,10人关注 / 4个月以前发布,275,"64,433元/平"
此房满五年，采光充足，配套设施完善，交通便利,新泾二村 -北新泾,1室0厅 | 32平米 | 南 | 简装 | 低楼层(共6层) | 1984年建 | 板楼,7人关注 / 1个月以前发布,238,"74,375元/平"
张江南品质小两房，农工商物业，双地铁一高架交通便捷,汇贤雅苑 -航头,2室1厅 | 70.75平米 | 南 | 毛坯 | 中楼层(共18层) | 2013年建 | 塔楼,2人关注 / 12天以前发布,299,"42,262元/平"
旭辉LCM旁，交通便利，拎包入住,巨东小区 -洋泾,1室1厅 | 40.17平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,7人关注 / 4个月以前发布,449,"111,775元/平"
高品质+人车分流+开发商装修+中间楼层+诚意出售,远洋万和四季 -惠南,2室1厅 | 79.3平米 | 南 | 精装 | 低楼层(共17层) | 2018年建 | 板楼,10人关注 / 3个月以前发布,305,"38,462元/平"
潍坊四村 2室1厅 南,潍坊四村 -潍坊,2室1厅 | 56.47平米 | 南 | 精装 | 低楼层(共6层) | 1982年建 | 板楼,4人关注 / 10天以前发布,460,"81,460元/平"
店长强推+精装修南北通+全明位置好+采光充足配套齐全,桃浦十村（紫藤苑小区白丽路701弄） -桃浦,2室1厅 | 54.97平米 | 南 | 毛坯 | 高楼层(共7层) | 1999年建 | 板楼,31人关注 / 3个月以前发布,240,"43,661元/平"
新出边套3房，2南1北，楼层好，位置好，随时看房诚售,上缝小区 -龙华,3室1厅 | 67.55平米 | 南 北 | 毛坯 | 中楼层(共6层) | 1988年建 | 板楼,6人关注 / 11天以前发布,560,"82,902元/平"
南北两房，精装修，近地铁，内环内。,吴东小区 -徐家汇,2室1厅 | 50.86平米 | 南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,30人关注 / 1个月以前发布,440,"86,512元/平"
好位置，好楼层，税费各付，户型方正，地铁200米,安居金祁新城 -桃浦,2室1厅 | 70.12平米 | 南 | 精装 | 中楼层(共12层) | 2006年建 | 板楼,25人关注 / 1个月以前发布,419,"59,755元/平"
精装+双南户型+近寰悦广场+五院+近地铁+中间楼层,康乐花园(闵行) -老闵行,2室1厅 | 69.1平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,14人关注 / 4个月以前发布,275,"39,798元/平"
比邻龙阳路CBD，2/7/16/18号线交汇处，双南全明！,芳华路411弄 -北蔡,2室1厅 | 55.69平米 | 南 | 精装 | 低楼层(共6层) | 1996年建 | 板楼,6人关注 / 2个月以前发布,415,"74,520元/平"
房屋满五税费少，户型方正采光通风好，中楼层自住装修,丰舍西苑 -曹路,2室1厅 | 70.19平米 | 南 | 精装 | 中楼层(共6层) | 2004年建 | 板楼,8人关注 / 3个月以前发布,369,"52,572元/平"
一梯两户，满5年，采光明亮，业主诚心出售,德都路165弄 -月浦,1室1厅 | 43.89平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,25人关注 / 2个月以前发布,154,"35,088元/平"
满五！南北通透的一室一厅，厨卫有明窗！业主诚意出售,月浦七村 -月浦,1室1厅 | 41.47平米 | 南 北 | 精装 | 高楼层(共6层) | 1985年建 | 板楼,0人关注 / 8天以前发布,155,"37,377元/平"
中间楼层+南北两房+近地铁6号线+配套齐全生活便利,纯翠苑 -杨思前滩,2室2厅 | 83.6平米 | 南 | 简装 | 中楼层(共6层) | 2001年建 | 板楼,13人关注 / 4个月以前发布,698,"83,493元/平"
小区前排，南门出行方便，诚心出售,保利西子湾 -松江大学城,1室1厅 | 59.83平米 | 南 | 简装 | 低楼层(共15层) | 2008年建 | 板楼,9人关注 / 2个月以前发布,319,"53,318元/平"
紫藤一村+双南两房客厅全明+近地铁+带阁楼,紫藤一村 -梅陇,2室1厅 | 72平米 | 南 北 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,77人关注 / 4个月以前发布,406,"56,389元/平"
随时可看·空置·随时可签·双阳台,上海派观澜雅庭 -安亭,2室1厅 | 70.74平米 | 南 北 | 简装 | 17层  | 板楼,8人关注 / 2个月以前发布,285,"40,289元/平"
配套成熟地段两房，年轻人的首套房子,金巷小区 -金桥,2室1厅 | 60.66平米 | 南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,13人关注 / 2个月以前发布,379,"62,480元/平"
中间层，大两房户型精装修两房，诚意出售好房子,桃浦九村 -桃浦,2室2厅 | 76.82平米 | 南 | 精装 | 中楼层(共6层) | 2004年建 | 板楼,56人关注 / 3个月以前发布,368,"47,905元/平"
保利品质+南北通透+采光好+景观房,保利星海屿筑 -嘉定新城,2室2厅 | 89.96平米 | 南 北 | 精装 | 18层 | 2015年建 | 板楼,1人关注 / 2个月以前发布,500,"55,581元/平"
低总价3房 满五年 近地铁  不靠马路,控江路888弄 -控江路,3室1厅 | 59.98平米 | 南 | 精装 | 中楼层(共5层) | 1980年建 | 板楼,8人关注 / 1个月以前发布,425,"70,857元/平"
银都新村、精装修一房、采光良好、视野开阔,银都新村(1至7区) -莘庄南广场,1室1厅 | 42.68平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,10人关注 / 4个月以前发布,275,"64,433元/平"
桃浦新家园 2室1厅 南,桃浦新家园 -桃浦,2室1厅 | 80.75平米 | 南 | 简装 | 中楼层(共6层) | 2001年建 | 板楼,15人关注 / 31天以前发布,410,"50,774元/平"
九亭地铁站600米 朝南一房 户型正气,青春驿站 -九亭,1室1厅 | 41.56平米 | 南 | 精装 | 低楼层(共16层)  | 板楼,6人关注 / 1个月以前发布,210,"50,530元/平"
一手动迁 税费少 居家装修 看房方便,馨佳园(韶山路419弄) -顾村,2室1厅 | 76.27平米 | 南 北 | 精装 | 低楼层(共11层) | 2009年建 | 板楼,3人关注 / 4个月以前发布,339,"44,448元/平"
大一房适宜居住+7/15号线双轨交汇+税费少+环境优美,采菊苑 -顾村,1室1厅 | 58.96平米 | 南 | 精装 | 低楼层(共10层) | 2008年建 | 板楼,17人关注 / 2个月以前发布,258,"43,759元/平"
南北户型，楼层位置好，满五年税费少，诚意出售,鹤沙航城东茗苑 -航头,2室1厅 | 72.75平米 | 南 | 简装 | 中楼层(共6层) | 2012年建 | 板楼,3人关注 / 2个月以前发布,309,"42,475元/平"
虹口足球场鲁迅公园的板式电梯小洋房+花园式小区,飘鹰公寓 -鲁迅公园,2室1厅 | 78.74平米 | 南 | 简装 | 中楼层(共7层) | 2001年建 | 板楼,10人关注 / 1个月以前发布,780,"99,061元/平"
M8联航路，电梯南北大两房，好采光,浦江世博家园十三街坊 -浦江,2室2厅 | 85.51平米 | 南 北 | 精装 | 中楼层(共14层) | 2006年建 | 板楼,4人关注 / 1个月以前发布,525,"61,397元/平"
前滩南 地铁两房 户型南北通透 满五年 采光通风好,世博家园十一街坊 -浦江,2室1厅 | 78.16平米 | 南 北 | 精装 | 中楼层(共5层) | 2006年建 | 板楼,23人关注 / 2个月以前发布,455,"58,214元/平"
房子满五年，楼层好，采光视野佳，前方无遮挡。,晨阳小区 -川沙,2室1厅 | 76.86平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,79人关注 / 1个月以前发布,220,"28,624元/平"
近地铁7号线+精装修+带地暖+随时可看,上南花苑一期 -世博,2室1厅 | 81.16平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,9人关注 / 2个月以前发布,701,"86,373元/平"
幼儿园近在咫尺，首付低，安家上海不是梦！,泰安公寓一期 -朱家角,1室2厅 | 71.99平米 | 南 | 毛坯 | 低楼层(共4层) | 2006年建 | 板楼,5人关注 / 一年前发布,165,"22,920元/平"
09年品质小区 近12号线金京路站 电梯高区  业主诚售,阳光城市家园 -金桥,2室2厅 | 81.53平米 | 南 北 | 简装 | 高楼层(共17层) | 2009年建 | 板楼,73人关注 / 2个月以前发布,593,"72,734元/平"
满五年2012年小区位置安静绿化度高居住舒适，南北户型,合生城邦四街坊 -老闵行,2室1厅 | 103.75平米 | 南 北 | 精装 | 低楼层(共18层) | 2010年建 | 板楼,60人关注 / 4个月以前发布,479,"46,169元/平"
高兴五街坊两房，位置好、楼层佳，税费少，精装修,高兴花园五街坊 -春申,2室1厅 | 69.58平米 | 南 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,23人关注 / 9个月以前发布,415,"59,644元/平"
次新商品房小区，电梯中间楼层，户型正气，视野开阔。,绿地玲珑寓 -金山,1室1厅 | 65.89平米 | 南 | 简装 | 中楼层(共14层) | 2010年建 | 板楼,9人关注 / 2个月以前发布,110,"16,695元/平"
陆家嘴后花园，全新婚装从未入住，近地铁13/7号线,大华锦绣华城(二街区) -北蔡,1室1厅 | 55.89平米 | 南 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,25人关注 / 1个月以前发布,455,"81,410元/平"
延吉四村新上低层南北两房，房子前面视野开阔，近地铁,延吉四村 -黄兴公园,2室1厅 | 50.22平米 | 南 | 精装 | 低楼层(共6层) | 1985年建 | 板楼,6人关注 / 2个月以前发布,355,"70,689元/平"
近地铁 品质小区 满五年V一 税费低,象屿名城 -九亭,2室2厅 | 84.83平米 | 北 南 | 精装 | 中楼层(共14层) | 2011年建 | 板楼,28人关注 / 1个月以前发布,505,"59,531元/平"
精装修大两房，附带两个储藏室，采光充足，视野空旷。,桃园小区(嘉定) -嘉定老城,2室1厅 | 63.63平米 | 西南 | 精装 | 高楼层(共6层) | 1984年建 | 板楼,41人关注 / 1个月以前发布,189,"29,703元/平"
清流双南两房，48平，健身楼层视野开阔无遮挡,上南六村 -世博,2室0厅 | 48.47平米 | 南 | 简装 | 高楼层(共6层) | 1986年建 | 板楼,64人关注 / 4个月以前发布,345,"71,179元/平"
《一梯两户》《美丽家园》《诚心出售》《好房》,锦苑小区(虹口) -凉城,1室1厅 | 41.37平米 | 南 | 简装 | 高楼层(共6层) | 1991年建 | 板楼,9人关注 / 1个月以前发布,239,"57,772元/平"
次顶楼西边套全明正气户型，朝南采光好，精装拎包入住,保德路425弄 -彭浦,1室1厅 | 41.4平米 | 南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,26人关注 / 3个月以前发布,236,"57,005元/平"
花园安静位置，双南全明户型，采光好，视野佳，无遮挡,黄山始信苑 -金杨,2室2厅 | 67平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,88人关注 / 4个月以前发布,630,"94,030元/平"
总高8层的次新花园洋房，南北通，精装，满五，税费少,象屿上海年华 -莘闵别墅,2室2厅 | 80.25平米 | 南 北 | 精装 | 中楼层(共8层) | 2016年建 | 板楼,6人关注 / 一年前发布,390,"48,599元/平"
二期高区全明，双朝南采光好，通燃气，精装修刷卡到层,乐活居 -长寿路,2室1厅 | 71.71平米 | 南 | 精装 | 高楼层(共27层) | 2011年建 | 塔楼,2人关注 / 1个月以前发布,916,"127,737元/平"
双轨交通+央企开发+人车分流+视野好+随时可看+诚意卖,保利叶上海(一期) -顾村,2室2厅 | 80.23平米 | 南 | 精装 | 高楼层(共27层)  | 板楼,34人关注 / 4个月以前发布,438,"54,594元/平"
新上房源+中间位置+满五位一+南北流动+1梯3户,定西路1235弄 -中山公园,2室1厅 | 54平米 | 南 | 精装 | 低楼层(共6层) | 1991年建 | 板楼,40人关注 / 3个月以前发布,455,"84,260元/平"
沙田公寓  小区环境好  楼层好 位置好 业主诚心出售,沙田公寓 -川沙,2室1厅 | 70.64平米 | 南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,28人关注 / 2个月以前发布,312,"44,168元/平"
售后公房 满五且v一 视野开阔，采光好，户型正气,长桥一村 -长桥,1室1厅 | 47.05平米 | 南 | 精装 | 中楼层(共17层) | 1994年建 | 塔楼,1人关注 / 7天以前发布,400,"85,016元/平"
此房满五，南北两房格局，楼层适宜，近公园地铁,金桥湾清水苑 -金桥,2室1厅 | 70.14平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,23人关注 / 4个月以前发布,499,"71,144元/平"
满 五 唯 一，高楼层采光视野好，户型方正，近14号线,江桥三村七街坊 -江桥,2室1厅 | 61.37平米 | 南 北 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,34人关注 / 2个月以前发布,273,"44,485元/平"
近五号线+业主诚心出售+小区位置奈斯+全明无遮挡,凤庆小区 -老闵行,2室1厅 | 53.23平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,9人关注 / 3个月以前发布,189.8,"35,657元/平"
2002年竣工，5年婚装，18号财经大学站，3号线江湾镇站,文化名园 -五角场,1室2厅 | 48.66平米 | 南 | 精装 | 低楼层(共6层) | 2002年建 | 板楼,49人关注 / 3个月以前发布,408,"83,848元/平"
满五税费少，低楼层，生活方便，业主诚心出售,洛川路30弄 -甘泉宜川,1室1厅 | 46.22平米 | 东 南 | 简装 | 低楼层(共6层) | 1987年建 | 板楼,7人关注 / 1个月以前发布,245,"53,008元/平"
二房二卫 精装修 高品质社区 空调地暖新风系统,浦发罗兰翡丽 -唐镇,2室2厅 | 97.02平米 | 南 北 | 精装 | 低楼层(共18层)  | 板楼,72人关注 / 5个月以前发布,776,"79,984元/平"
地铁口，原装纯毛坯，采光视野好，楼栋安静，看房方便,路劲上海派花香澜庭 -安亭,3室2厅 | 90.59平米 | 南 北 | 毛坯 | 中楼层(共27层) | 2015年建 | 板楼,131人关注 / 4个月以前发布,345,"38,084元/平"
电梯房，地铁口，诚意出售，到价签字,隆德小区 -武宁,1室1厅 | 44.1平米 | 南 | 精装 | 12层 | 1987年建 | 塔楼,5人关注 / 2个月以前发布,298,"67,574元/平"
首付三五成，近地铁15号线，楼间距大采光充足配套齐全,安居古浪新苑 -桃浦,2室1厅 | 64.34平米 | 南 北 | 简装 | 中楼层(共6层) | 2005年建 | 板楼,18人关注 / 1个月以前发布,394,"61,238元/平"
森兰旁 18年次新小区 动迁税少  业主诚售,高申南苑 -高行,2室1厅 | 85.72平米 | 南 北 | 毛坯 | 低楼层(共18层) | 2018年建 | 暂无数据,15人关注 / 2个月以前发布,460,"53,664元/平"
格局好，采光没影响，使用面积大，装修好。,沁春园一村 -莘庄南广场,2室2厅 | 59.24平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,8人关注 / 1个月以前发布,364,"61,445元/平"
户型方正，总价低，刚需必看小三房,佘北家园竹青苑 -佘山,3室1厅 | 79.47平米 | 东 西 | 毛坯 | 低楼层(共6层)  | 暂无数据,112人关注 / 9个月以前发布,228,"28,691元/平"
